macd,rsi,wr,c_mov5,deltamov5,turnover,signal
-0.002,46.984,-75.064,-0.002,-0.002,29812.95,0
-0.001,51.729,-50.127,0.005,0.005,23666.4,0
-0.001,51.729,-33.333,0.004,0.01,8827.36,0
-0.001,46.865,-66.667,-0.004,0.0,28506.930000000004,0
-0.001,51.751,-33.333,0.004,0.007,4788.0,0
-0.001,47.088,-50.0,-0.004,-0.002,2807.23,0
-0.001,47.088,-50.0,-0.003,-0.008,3727.6400000000003,0
-0.002,47.088,-50.0,-0.002,-0.005,9507.36,0
-0.002,47.088,-50.0,-0.001,0.003,6228.34,0
-0.002,47.088,-50.0,-0.001,-0.005,12575.369999999999,0
-0.001,53.197,-0.0,0.006,0.01,13271.789999999999,0
-0.001,47.314,-100.0,-0.003,0.0,51231.83,0
-0.001,47.314,-50.0,-0.002,0.0,49242.3,0
-0.004,34.167,-100.0,-0.021,-0.02,188056.81,0
-0.006,34.167,-79.837,-0.014,-0.013,65932.03,0
-0.007,34.167,-79.837,-0.009,-0.015,17239.29,0
-0.01,27.721,-100.0,-0.019,-0.017,75916.47,0
-0.012,25.176,-87.516,-0.019,-0.018,121591.77,0
-0.015,22.912,-100.0,-0.019,0.001,59961.44,0
-0.015,40.272,-62.548,0.007,0.02,109403.99,0
-0.014,40.272,-62.548,0.004,0.014,42766.0,0
-0.015,37.046,-75.032,-0.004,0.016,68823.79000000001,0
-0.015,34.105,-85.735,-0.009,0.01,40715.37,0
-0.017,31.418,-87.516,-0.012,0.007,116512.82999999999,0
-0.019,26.861,-100.0,-0.021,-0.028,129305.23999999999,0
-0.021,24.897,-100.0,-0.021,-0.025,77465.56999999999,0
-0.024,23.096,-81.852,-0.02,-0.017,233894.72,0
-0.022,44.682,-36.389,0.019,0.028,193628.77,0
-0.022,37.834,-55.493,-0.007,0.006,48858.26000000001,0
-0.019,49.047,-11.099,0.022,0.043,583816.6799999999,0
-0.024,32.993,-78.603,-0.051,-0.03,657183.2699999999,0
-0.032,28.058,-100.0,-0.067,-0.046,510351.46,0
-0.036,32.413,-87.516,-0.031,-0.051,227987.23000000004,0
-0.039,31.389,-93.342,-0.027,-0.021,109580.93000000001,0
-0.042,31.389,-93.342,-0.018,-0.04,69515.89,0
-0.043,31.389,-93.342,-0.012,0.039,258546.52000000002,0
-0.044,31.389,-93.342,-0.008,0.059,235426.06,0
-0.042,36.76,-80.027,0.008,0.039,136474.19,0
-0.038,43.88,-59.986,0.025,0.052,437178.08999999997,0
-0.034,46.053,-53.329,0.023,0.041,265666.31,0
-0.031,42.491,-66.712,0.002,0.014,59733.229999999996,0
-0.028,44.801,-59.986,0.008,0.016,44768.049999999996,0
-0.027,42.943,-37.58,-0.001,-0.009,38434.2,0
-0.025,42.943,-37.58,-0.001,-0.026,106956.72999999998,0
-0.022,45.562,-24.968,0.006,-0.017,122353.20000000001,0
-0.022,41.482,-50.064,-0.009,-0.011,211460.84999999998,0
-0.022,39.584,-71.47,-0.013,-0.021,86081.49,0
-0.022,39.584,-71.47,-0.008,-0.007,113591.68999999999,0
-0.022,37.589,-100.0,-0.012,-0.011,59536.03000000001,0
-0.023,35.653,-100.0,-0.015,-0.021,179190.46999999997,0
-0.024,33.78,-100.0,-0.016,-0.007,415394.04999999993,0
-0.024,37.326,-83.362,-0.004,0.008,186381.25,0
-0.024,37.326,-83.362,-0.003,0.006,205979.44,0
-0.023,37.326,-83.362,-0.002,0.01,183104.64,0
-0.021,41.255,-66.723,0.005,0.02,681329.72,0
-0.022,36.347,-100.0,-0.01,0.007,600505.1200000001,0
-0.021,36.347,-100.0,-0.006,-0.002,160989.76,0
-0.022,33.979,-83.362,-0.011,-0.008,292308.99999999994,0
-0.023,31.773,-85.735,-0.014,-0.012,331233.08999999997,0
-0.022,36.232,-71.47,-0.003,-0.008,122117.66,0
-0.021,40.466,-49.915,0.005,0.014,253140.18,0
-0.021,35.426,-83.362,-0.01,-0.004,146433.95,0
-0.021,35.426,-83.362,-0.007,0.004,102354.53,0
-0.022,33.051,-100.0,-0.011,0.003,153018.79000000004,0
-0.022,33.051,-100.0,-0.007,-0.005,897.6,0
-0.022,33.051,-100.0,-0.005,-0.01,67194.59999999999,0
-0.024,26.398,-100.0,-0.023,-0.013,584370.78,0
-0.025,31.389,-59.98,-0.009,-0.002,636750.6499999999,0
-0.025,29.253,-66.742,-0.012,-0.001,251019.35000000003,0
-0.027,27.274,-77.828,-0.015,-0.007,89202.89000000001,0
-0.027,27.274,-77.828,-0.01,-0.005,26789.97,0
-0.028,25.29,-88.914,-0.013,0.01,223255.46,0
-0.033,18.161,-100.0,-0.041,-0.033,334054.76,0
-0.036,17.123,-87.524,-0.034,-0.022,665080.86,0
-0.04,16.131,-87.46,-0.029,-0.015,425595.0800000001,0
-0.041,21.058,-76.453,-0.013,-0.003,341970.88999999996,0
-0.041,25.755,-70.581,-0.002,0.011,268893.75,0
-0.04,30.227,-64.709,0.005,0.047,64604.97,0
-0.037,34.517,-46.124,0.01,0.044,123062.58000000002,0
-0.036,32.373,-53.876,0.0,0.029,58242.73,0
-0.034,36.613,-41.596,0.007,0.02,16733.43,0
-0.034,30.481,-66.638,-0.015,-0.013,474225.78,0
-0.034,28.758,-74.958,-0.017,-0.022,77922.59,0
-0.035,27.107,-79.939,-0.018,-0.028,159194.43999999997,0
-0.038,22.856,-100.0,-0.031,-0.032,463384.80000000005,0
-0.041,20.549,-100.0,-0.034,-0.041,245955.59,0
-0.042,24.644,-83.362,-0.016,-0.001,50033.38999999999,0
-0.042,24.644,-83.362,-0.011,0.006,138209.43,0
-0.041,32.689,-66.723,0.006,0.024,142302.21,0
-0.039,32.689,-66.723,0.004,0.035,75012.43,0
-0.039,29.088,-83.362,-0.01,0.024,111633.31000000001,0
-0.036,39.802,-54.63,0.013,0.029,219951.17,0
-0.034,37.754,-63.704,0.002,0.013,204356.97999999998,0
-0.033,35.772,-62.548,-0.005,-0.011,82335.76000000001,0
-0.031,39.209,-42.94,0.003,-0.001,143772.7,0
-0.03,35.157,-66.723,-0.011,-0.001,154116.63999999996,0
-0.032,30.113,-77.828,-0.027,-0.04,730150.2300000001,0
-0.034,28.643,-88.914,-0.025,-0.026,376800.39,0
-0.035,28.643,-61.551,-0.016,-0.011,654514.97,0
-0.031,44.413,-33.333,0.022,0.019,757585.1500000001,0
-0.028,44.413,-33.333,0.015,0.026,386908.56,0
-0.027,40.29,-46.64,-0.003,0.024,301991.69,0
-0.025,43.133,-39.986,0.004,0.029,265690.55,0
-0.024,41.029,-46.64,-0.004,0.013,438279.73000000004,0
-0.023,38.982,-53.293,-0.009,-0.031,324197.81,0
-0.024,35.182,-66.667,-0.019,-0.034,431222.76,0
-0.026,31.855,-79.973,-0.026,-0.022,53113.060000000005,0
-0.036,21.093,-100.0,-0.083,-0.087,259522.31,0
-0.042,23.857,-95.463,-0.049,-0.045,88241.04,0
-0.046,23.857,-95.463,-0.032,-0.023,58983.810000000005,0
-0.054,18.568,-93.345,-0.067,-0.048,388116.7,0
-0.06,18.568,-92.604,-0.045,-0.019,176036.08,0
-0.061,29.01,-76.92,-0.004,0.079,203983.12999999998,0
-0.061,28.044,-79.992,-0.009,0.04,155463.25,0
-0.06,32.858,-72.005,0.007,0.039,208126.62,0
-0.059,30.65,-79.16,-0.008,0.059,213891.18,0
-0.057,35.331,-65.003,0.007,0.052,53178.729999999996,0
-0.054,35.331,-61.121,0.005,0.009,131484.09999999998,0
-0.053,32.766,-70.581,-0.01,-0.001,76655.48,0
-0.051,35.295,-39.959,0.0,-0.007,36766.1,0
-0.047,37.814,-29.969,0.007,0.015,53943.85,0
-0.046,34.889,-44.394,-0.009,-0.016,28477.57,0
-0.045,33.48,-50.064,-0.012,-0.017,91372.25,0
-0.044,33.48,-57.205,-0.008,0.001,58817.45,0
-0.044,30.638,-100.0,-0.019,-0.019,57786.53,0
-0.044,30.638,-85.735,-0.012,-0.019,150280.99,0
-0.044,29.201,-100.0,-0.015,-0.006,151522.18999999997,1
-0.041,35.697,-66.723,0.003,0.016,76317.13,1
-0.039,35.697,-66.723,0.002,0.01,60501.07000000001,1
-0.037,38.946,-50.085,0.008,0.027,74075.03000000001,1
-0.034,38.946,-50.085,0.005,0.018,60080.34,1
-0.033,34.861,-83.362,-0.01,0.005,142088.78,1
-0.031,38.343,-57.205,0.0,-0.003,138771.71,1
-0.03,36.256,-60.081,-0.006,-0.009,111088.21999999999,1
-0.028,39.786,-40.122,0.002,-0.006,26662.35,1
-0.025,46.232,-0.0,0.015,0.009,107847.51999999999,1
-0.018,58.214,-0.0,0.042,0.052,385951.46,1
-0.015,50.886,-29.969,0.009,0.009,239897.14999999997,1
-0.013,46.669,-49.949,-0.007,-0.001,153297.91999999998,1
-0.012,48.947,-39.959,0.002,-0.001,103168.25,1
-0.011,46.795,-49.949,-0.005,-0.02,115610.81999999999,1
-0.008,53.414,-19.98,0.016,-0.026,171001.81,1
-0.004,55.406,-9.99,0.017,0.009,6.28,1
-0.002,55.406,-9.99,0.011,0.019,8528.24,1
-0.001,52.788,-30.041,0.001,-0.001,341953.55999999994,1
-0.001,47.913,-55.543,-0.012,-0.007,92733.71999999999,1
-0.002,45.643,-74.936,-0.015,-0.031,176463.28000000003,1
-0.002,50.676,-50.0,0.003,-0.014,117119.01000000001,1
0.001,57.093,-30.041,0.022,0.01,804956.74,1
0.003,57.093,-30.041,0.015,0.013,133329.99,1
0.006,59.168,-19.959,0.016,0.029,214080.53,1
0.009,61.17,-9.98,0.017,0.032,139019.29,1
0.011,63.117,-9.074,0.018,0.015,366653.91,1
0.014,65.007,-8.319,0.019,-0.003,511298.99000000005,1
0.016,65.007,-8.319,0.012,-0.002,162847.08999999997,1
0.018,65.007,-8.319,0.008,-0.008,164446.72999999998,1
0.019,67.111,-7.753,0.012,-0.005,145241.47999999998,1
0.021,67.111,-7.753,0.008,-0.01,66052.65,1
0.02,62.735,-20.061,-0.001,-0.02,300000.92,1
0.021,65.18,-10.081,0.006,-0.007,182867.79,1
0.021,65.18,-14.39,0.004,-0.004,62771.350000000006,1
0.022,67.666,-0.0,0.009,-0.003,49329.03,1
0.022,67.666,-0.0,0.006,-0.002,27241.39,1
0.021,62.492,-25.191,-0.003,-0.001,2131.77,1
0.021,65.346,-19.959,0.005,-0.001,35197.06,1
0.021,67.945,-0.0,0.01,0.006,18876.989999999998,1
0.021,62.867,-19.959,0.0,-0.009,19018.64,1
0.02,62.867,-24.936,0.0,-0.006,26702.149999999998,1
0.018,57.804,-50.127,-0.007,-0.004,132409.60000000003,1
0.017,57.804,-50.127,-0.004,-0.009,50880.6,1
0.018,66.99,-0.0,0.017,0.007,54169.92,1
0.025,80.602,-38.118,0.07,0.07,2090417.01,1
0.033,82.351,-31.806,0.06,0.06,3105389.9599999995,1
0.039,83.164,-27.269,0.046,0.053,965750.3400000001,1
0.043,83.164,-27.269,0.031,0.035,1075334.8699999999,1
0.049,86.135,-9.074,0.047,0.03,598979.88,0
0.05,72.38,-33.319,0.005,-0.065,1589264.56,0
0.049,66.663,-41.638,-0.01,-0.07,673250.2599999999,0
0.046,61.412,-50.0,-0.02,-0.066,232779.95,0
0.042,58.926,-54.16,-0.02,-0.051,493557.11000000004,0
0.042,66.29,-33.319,0.02,-0.027,378207.26999999996,0
0.039,57.417,-54.562,-0.013,-0.018,412452.62,0
0.038,60.286,-47.598,0.004,0.014,335486.97,0
0.032,51.052,-88.197,-0.03,-0.01,217663.68,0
0.025,45.097,-100.0,-0.046,-0.026,118029.99999999999,0
0.02,48.334,-80.98,-0.018,-0.037,322631.20999999996,0
0.017,51.433,-71.422,0.001,0.014,304508.51000000007,0
0.01,43.108,-100.0,-0.038,-0.043,347343.7,0
0.003,40.733,-84.236,-0.039,-0.009,375206.2,0
-0.001,42.449,-78.928,-0.019,0.027,319316.17000000004,0
-0.007,38.84,-94.745,-0.032,-0.015,188006.8,0
-0.012,38.84,-94.745,-0.022,-0.023,233063.71999999997,0
-0.014,42.6,-84.236,-0.001,0.037,367908.61,0
-0.016,41.235,-87.524,-0.007,0.031,236510.44999999998,0
-0.018,41.235,-84.639,-0.005,0.014,51896.350000000006,0
-0.019,41.235,-84.639,-0.003,0.029,281217.06999999995,0
-0.019,41.235,-84.639,-0.002,0.019,213910.37999999998,0
-0.019,43.663,-76.959,0.005,0.006,78830.9,0
-0.018,43.663,-75.042,0.003,0.011,8457.56,0
-0.019,39.844,-80.041,-0.011,-0.006,122781.79000000001,0
-0.019,39.844,-60.081,-0.007,-0.004,552845.2000000001,0
-0.019,39.844,-60.081,-0.005,-0.003,39667.77,0
-0.018,45.768,-20.163,0.01,0.005,841175.49,0
-0.018,41.38,-60.081,-0.006,-0.01,385891.23000000004,0
-0.018,41.38,-60.081,-0.004,0.006,141926.21000000002,0
-0.018,39.2,-80.041,-0.009,-0.002,27360.960000000003,0
-0.019,37.096,-100.0,-0.013,-0.008,125713.63,0
-0.018,43.615,-60.081,0.005,-0.005,104872.02999999998,0
-0.017,43.615,-60.081,0.003,0.01,40422.65000000001,0
-0.017,38.935,-83.22,-0.011,-0.007,252663.18000000002,0
-0.018,38.935,-83.22,-0.007,0.002,154497.87,0
-0.019,34.607,-87.532,-0.018,-0.005,148060.63,0
-0.02,34.607,-87.532,-0.012,-0.017,81958.17,0
-0.021,34.607,-87.532,-0.008,-0.011,30728.17,0
-0.021,34.607,-85.735,-0.005,0.006,203843.45,0
-0.02,39.134,-66.723,0.003,0.01,379448.81000000006,0
-0.019,39.134,-66.723,0.002,0.02,70083.23000000001,0
-0.021,31.538,-100.0,-0.018,-0.006,441863.97,0
-0.022,31.538,-87.516,-0.012,-0.004,313814.04000000004,0
-0.021,36.317,-75.032,-0.002,0.004,59944.05999999999,0
-0.021,33.777,-85.735,-0.008,-0.011,1226.96,0
-0.023,29.356,-77.715,-0.018,-0.02,957311.44,0
-0.022,41.686,-44.457,0.008,0.026,540474.1300000001,0
-0.02,41.686,-44.457,0.005,0.017,386871.54,0
-0.019,41.686,-44.457,0.003,0.005,242093.64,0
-0.018,38.862,-55.543,-0.004,0.003,180867.57,0
-0.019,36.22,-66.629,-0.009,0.009,589262.43,0
-0.019,36.22,-66.629,-0.006,-0.014,190991.52000000002,0
-0.02,31.264,-88.914,-0.017,-0.022,522492.70000000007,0
-0.02,36.003,-66.553,-0.005,-0.008,114007.80999999998,0
-0.021,33.515,-83.362,-0.01,-0.006,132145.57,0
-0.02,38.12,-66.553,0.0,0.009,269122.21,0
-0.019,38.12,-66.553,0.0,0.006,275301.43,0
-0.019,35.286,-83.362,-0.007,0.011,219233.11,0
-0.018,40.084,-66.553,0.002,0.007,66683.42000000001,0
-0.017,44.473,-49.915,0.008,0.018,92522.28,0
-0.015,44.473,-49.915,0.005,0.005,69111.45999999999,0
-0.014,44.473,-49.915,0.004,0.004,99365.35,0
-0.013,40.745,-49.873,-0.004,0.002,60665.0,0
-0.012,45.651,-24.936,0.004,0.002,29130.63,0
-0.012,41.914,-49.873,-0.004,-0.012,31017.059999999998,0
-0.01,46.62,-24.936,0.004,-0.001,179820.77,0
-0.008,50.904,-0.0,0.009,0.006,69200.12999999999,0
-0.006,54.81,-0.0,0.013,0.017,166604.52,0
-0.005,50.485,-19.959,0.002,-0.002,101503.57,0
-0.006,43.151,-59.878,-0.012,-0.008,81984.25,0
-0.006,43.151,-59.878,-0.008,-0.012,368902.70999999996,0
-0.006,43.151,-59.878,-0.005,-0.014,96719.05,0
-0.007,43.151,-59.878,-0.004,-0.016,34774.26,0
-0.007,43.151,-59.878,-0.002,-0.004,91797.89,0
-0.007,43.151,-59.878,-0.002,0.01,19475.000000000004,0
-0.008,35.146,-100.0,-0.014,-0.006,234480.52000000002,0
-0.009,35.146,-100.0,-0.009,-0.004,116371.87000000002,0
-0.009,41.416,-80.041,0.0,0.004,35263.14,0
-0.009,41.416,-80.041,0.0,0.002,26523.960000000003,0
-0.01,33.83,-100.0,-0.013,-0.011,131028.38,0
-0.013,28.256,-100.0,-0.022,-0.008,454736.79999999993,0
-0.014,28.256,-85.61,-0.014,-0.005,361324.98,0
-0.018,21.944,-100.0,-0.029,-0.03,935801.8299999998,0
-0.022,20.32,-100.0,-0.026,-0.026,702105.7100000001,0
-0.023,26.201,-90.02,-0.011,0.002,841172.64,0
-0.037,11.521,-100.0,-0.112,-0.09,58860.0,0
-0.049,10.352,-79.395,-0.094,-0.08,465841.54,0
-0.059,10.352,-78.765,-0.063,-0.034,194768.33000000002,0
-0.064,16.873,-72.716,-0.029,-0.003,310703.98,0
-0.071,13.658,-90.895,-0.058,-0.048,192705.21000000002,1
-0.077,13.658,-90.895,-0.039,0.073,177594.88,1
-0.079,19.573,-84.373,-0.013,0.081,163383.99,1
-0.076,29.936,-70.959,0.018,0.08,177621.09,1
-0.075,27.999,-76.646,-0.001,0.027,126207.36,1
-0.073,27.999,-74.973,-0.001,0.058,96815.09,1
-0.07,27.999,-73.051,-0.001,0.038,49468.17,1
-0.068,27.999,-41.645,-0.0,0.013,44390.39,1
-0.065,27.999,-41.645,-0.0,-0.018,26466.879999999997,1
-0.063,26.745,-59.98,-0.007,-0.005,119396.07,1
-0.061,25.502,-70.061,-0.011,-0.01,49685.579999999994,1
-0.058,32.247,-37.452,0.006,0.006,120610.07999999999,1
-0.054,32.247,-37.452,0.004,0.004,16149.140000000001,1
-0.05,35.611,-33.277,0.009,0.009,22966.179999999997,1
-0.046,35.611,-39.919,0.006,0.013,84638.09,1
-0.042,39.116,-0.0,0.011,0.022,108444.61000000002,1
-0.038,39.116,-0.0,0.007,0.001,20396.29,1
-0.035,39.116,-0.0,0.005,0.001,138010.46000000002,1
-0.028,54.586,-18.148,0.036,0.027,254921.06000000003,1
-0.024,46.879,-45.463,0.004,-0.002,89228.59000000001,1
-0.021,46.879,-45.463,0.003,-0.008,86332.69,1
-0.017,52.115,-27.222,0.015,0.008,60877.24,1
-0.014,52.115,-27.222,0.01,0.005,101367.29,1
-0.009,57.006,-11.099,0.02,-0.016,32785.39000000001,0
-0.006,57.006,-11.099,0.013,0.009,57572.259999999995,0
-0.003,57.006,-11.099,0.009,0.006,102269.69000000002,0
-0.001,57.006,-11.099,0.006,-0.009,6112.68,0
0.001,57.006,-11.099,0.004,-0.006,120857.73999999999,0
0.002,53.08,-22.197,-0.004,-0.024,37266.55,0
0.002,53.08,-28.53,-0.003,-0.016,48579.56,0
0.001,45.768,-79.837,-0.015,-0.024,76926.11,0
0.001,49.513,-59.878,-0.003,-0.009,89463.09,0
-0.0,46.086,-79.837,-0.009,-0.013,1432.76,0
-0.002,42.859,-100.0,-0.012,-0.009,73892.95000000001,0
-0.005,35.017,-80.02,-0.028,-0.025,349456.59,0
-0.007,39.022,-70.031,-0.012,0.003,34861.59,0
-0.008,42.817,-60.041,-0.002,0.002,9907.130000000001,0
-0.011,35.649,-90.01,-0.021,-0.012,101949.62,0
-0.013,35.649,-90.01,-0.014,-0.001,163001.26,0
-0.013,39.561,-77.803,-0.003,0.025,52871.450000000004,0
-0.013,43.274,-66.704,0.005,0.017,107560.00000000001,0
-0.012,43.274,-66.704,0.003,0.005,27165.1,0
-0.013,37.876,-85.735,-0.011,0.01,99745.11,0
-0.013,41.786,-66.723,-0.001,0.013,22556.56,0
-0.013,41.786,-60.0,-0.001,0.002,119274.85,0
-0.014,38.943,-80.0,-0.007,-0.012,8629.91,0
-0.013,43.111,-50.0,0.002,-0.001,24828.46,0
-0.011,50.403,-20.0,0.014,0.025,182673.64,0
-0.008,53.606,-16.808,0.016,0.017,339640.98,0
-0.008,47.061,-50.085,-0.002,-0.002,155621.31,0
-0.009,41.593,-83.362,-0.015,-0.008,106835.6,0
-0.009,45.032,-66.723,-0.003,-0.005,119216.48999999999,0
-0.008,48.31,-50.085,0.004,-0.01,41823.74,0
-0.011,36.55,-100.0,-0.03,-0.046,320044.06000000006,0
-0.014,34.733,-100.0,-0.026,-0.024,227670.4,0
-0.015,38.05,-88.914,-0.011,0.004,120701.58,0
-0.016,38.05,-88.914,-0.007,-0.004,50780.86,0
-0.018,34.037,-100.0,-0.018,-0.022,280397.64,0
-0.019,37.582,-74.979,-0.005,0.024,107550.95,0
-0.019,37.582,-74.979,-0.004,0.023,37620.840000000004,0
-0.023,28.639,-92.32,-0.035,-0.024,298042.43,0
-0.03,22.798,-94.128,-0.056,-0.049,296065.04000000004,1
-0.03,38.899,-58.838,0.002,0.02,145897.82,1
-0.029,41.1,-52.966,0.008,0.013,279422.98,1
-0.031,36.815,-70.581,-0.014,-0.011,142374.67,1
-0.029,43.193,-38.48,0.01,0.045,117267.88,1
-0.025,48.779,-15.361,0.026,0.082,347110.67999999993,1
-0.022,48.779,-8.319,0.018,0.016,372740.28,1
-0.019,48.779,-8.319,0.012,0.004,101225.23000000001,1
-0.014,54.382,-0.0,0.027,0.042,187414.16999999998,1
-0.008,57.694,-11.092,0.031,0.021,439893.95,1
-0.007,49.876,-33.333,-0.005,-0.032,380821.82,1
-0.004,53.293,-22.184,0.01,-0.008,246320.84000000005,1
0.001,59.246,-0.0,0.033,0.021,84270.0,1
0.01,66.214,-9.12,0.061,0.033,201682.79999999996,1
0.013,58.985,-27.269,0.015,-0.017,210420.99,1
0.017,60.156,-23.812,0.016,0.021,108896.29999999999,1
0.02,61.345,-21.061,0.017,0.008,63552.64000000001,1
0.022,59.436,-27.771,0.005,-0.028,145875.63,1
0.024,60.751,-23.547,0.01,-0.051,92691.04999999999,1
0.025,60.751,-26.68,0.007,-0.008,225507.05,1
0.025,58.549,-33.333,-0.002,-0.018,2056.33,1
0.026,61.551,-20.027,0.012,-0.006,88413.20000000003,1
0.028,64.346,-8.319,0.021,0.016,267625.25000000006,1
0.03,65.682,-11.086,0.02,0.011,258396.33,1
0.031,63.134,-24.936,0.007,0.001,90424.59,1
0.032,64.613,-12.468,0.011,0.013,160774.19,1
0.037,72.838,-12.476,0.053,0.042,1588118.22,1
0.044,75.466,-11.149,0.055,0.034,523758.7100000001,1
0.047,70.564,-22.241,0.024,0.003,420082.97000000003,1
0.048,68.179,-27.787,0.009,0.002,130034.98000000001,1
0.05,70.338,-17.675,0.019,0.008,185295.05000000002,1
0.049,65.549,-29.419,-0.0,-0.054,95834.16,1
0.049,66.767,-25.016,0.006,-0.049,115704.82,1
0.047,64.318,-33.333,-0.002,-0.026,119201.67000000001,1
0.046,65.674,-28.582,0.005,-0.004,57108.619999999995,1
0.045,65.674,-28.582,0.003,-0.016,78266.53000000001,1
0.043,65.674,-28.582,0.002,0.002,25025.9,1
0.042,65.674,-33.362,0.001,-0.005,189693.25999999998,1
0.038,59.582,-100.0,-0.012,-0.01,47013.98,1
0.035,59.582,-85.735,-0.008,-0.013,53915.48,1
0.032,59.582,-75.0,-0.005,-0.009,67024.73000000001,1
0.031,63.778,-25.0,0.009,0.007,101224.5,1
0.029,60.401,-50.0,-0.0,-0.002,182945.7,1
0.028,60.401,-50.0,-0.0,0.012,41947.14,1
0.025,56.907,-75.0,-0.007,0.001,84689.06999999999,1
0.023,56.907,-75.0,-0.004,0.001,24421.28,1
0.021,56.907,-75.0,-0.003,-0.012,78993.81,1
0.022,66.57,-0.0,0.024,0.024,82879.97999999998,1
0.024,68.491,-0.0,0.023,0.023,336003.6,1
0.024,68.491,-24.968,0.015,0.022,426173.22000000003,1
0.024,64.211,-37.58,0.003,0.008,81253.27,1
0.024,64.211,-44.507,0.002,0.005,282518.18,1
0.023,64.211,-44.507,0.002,-0.023,48885.22,1
0.023,66.802,-33.296,0.008,-0.015,68725.05,1
0.023,66.802,-33.296,0.005,-0.01,15997.339999999998,1
0.021,61.627,-44.507,-0.003,-0.007,146021.16999999998,1
0.021,64.582,-33.296,0.004,0.002,22906.89,1
0.02,64.582,-33.296,0.003,0.001,24925.699999999997,1
0.02,64.582,-42.795,0.002,-0.006,101494.69,1
0.019,64.582,-42.795,0.001,-0.004,22723.49,1
0.018,64.582,-59.878,0.001,0.004,15144.0,1
0.016,52.851,-100.0,-0.013,-0.017,150638.48,1
0.014,57.032,-80.041,-0.002,-0.005,23018.679999999997,1
0.013,57.032,-66.78,-0.001,-0.003,108046.16999999998,1
0.012,57.032,-66.78,-0.001,-0.002,129005.36000000003,1
0.013,64.857,-0.0,0.013,0.012,14001.789999999999,1
0.012,59.092,-33.22,0.002,0.014,9681.16,1
0.013,65.665,-19.959,0.014,0.016,272306.76,0
0.012,55.979,-59.878,-0.004,-0.002,202179.1,0
0.011,51.82,-80.041,-0.009,-0.008,74982.6,0
0.009,48.018,-71.47,-0.013,-0.025,187125.04,0
0.007,48.018,-71.47,-0.008,-0.01,36444.020000000004,0
0.005,44.252,-85.735,-0.012,-0.026,268854.66000000003,0
0.003,44.252,-85.735,-0.008,-0.005,80481.2,0
0.001,44.252,-85.735,-0.005,0.004,52366.159999999996,0
-0.001,40.304,-100.0,-0.01,0.002,25005.76,0
-0.002,40.304,-100.0,-0.007,0.002,10286.19,0
-0.003,40.304,-100.0,-0.004,0.008,121461.92,0
-0.005,36.263,-100.0,-0.01,-0.001,46324.130000000005,0
-0.007,32.73,-88.801,-0.013,-0.008,145636.53,0
-0.009,29.592,-100.0,-0.015,-0.005,137299.26,0
-0.01,36.18,-83.192,-0.004,0.003,80731.49,0
-0.012,32.868,-100.0,-0.009,-0.004,127943.97,0
-0.013,32.868,-83.362,-0.006,0.004,269694.73,0
-0.012,44.577,-39.919,0.009,0.022,217729.17,0
-0.01,49.313,-19.959,0.013,0.028,151343.95,0
-0.009,45.157,-39.919,0.002,0.005,190660.77,0
-0.009,41.4,-59.878,-0.005,0.004,274532.05,0
-0.012,32.606,-100.0,-0.023,-0.017,43700.399999999994,0
-0.014,30.303,-75.032,-0.022,-0.031,326423.0,0
-0.018,24.657,-100.0,-0.034,-0.047,114959.41,0
-0.022,24.657,-81.852,-0.023,-0.025,72580.81,0
-0.025,21.562,-100.0,-0.028,-0.023,109836.58,0
-0.026,30.903,-81.852,-0.006,0.017,90453.65,0
-0.027,30.903,-81.852,-0.004,0.018,103838.19,0
-0.028,27.153,-91.681,-0.016,0.019,164663.40000000002,0
-0.029,27.153,-91.681,-0.01,0.012,74342.47,0
-0.031,25.368,-100.0,-0.013,0.015,45600.200000000004,1
-0.03,34.625,-80.041,0.004,0.01,218181.14,1
-0.029,34.625,-71.47,0.003,0.007,67475.21,1
-0.028,32.302,-85.735,-0.005,0.011,81328.44,1
-0.026,40.851,-50.085,0.01,0.02,176021.32,1
-0.024,40.851,-25.191,0.007,0.02,45441.020000000004,1
-0.024,35.632,-75.064,-0.009,-0.013,68921.28,1
-0.022,39.775,-50.127,0.001,-0.002,50717.939999999995,1
-0.023,34.932,-100.0,-0.013,-0.008,212702.8,1
-0.022,38.936,-75.064,-0.002,-0.012,45469.0,1
-0.02,46.08,-25.191,0.012,0.005,28580.85,1
-0.017,49.307,-0.0,0.014,0.023,47578.93,1
-0.013,52.346,-0.0,0.016,0.015,151333.90000000002,1
-0.011,52.346,-16.638,0.011,0.023,168530.6,1
-0.009,48.943,-33.277,0.001,0.003,60697.87000000001,1
-0.007,52.284,-16.638,0.007,-0.005,109543.01,1
-0.006,48.842,-33.277,-0.002,-0.016,28297.8,1
-0.005,48.842,-33.277,-0.001,-0.017,107659.33000000003,1
-0.005,48.842,-33.277,-0.001,-0.012,66851.0,1
-0.004,48.842,-33.277,-0.001,-0.001,15587.76,1
-0.004,48.842,-33.277,-0.0,-0.007,6079.07,1
-0.004,44.55,-60.081,-0.007,-0.005,24754.67,1
-0.006,37.521,-100.0,-0.018,-0.016,75279.32999999999,1
-0.006,42.413,-80.041,-0.005,-0.004,35960.05,1
-0.006,46.892,-60.081,0.003,0.004,94493.6,1
-0.006,43.268,-75.064,-0.004,-0.004,44509.85,1
